Key,Block Number,Road Name,Property City,Property State,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
1657,600,Mowbray Arch,Norfolk                         ,VA  ,23507,150490,Non-Taxable,3853,NULL,57800,134100,57800,134100,57800,134100,Sep 26 1975,0
1658,700,Yarmouth St,Norfolk                         ,VA  ,23517,150600,Vacant Land,4500,NULL,72500,0,72500,0,72500,0,Dec  9 2015,340000
1659,700,Yarmouth St,Norfolk                         ,VA  ,23510,150990,Non-Taxable,2490,NULL,74700,0,74700,0,74700,0,Mar  8 1996,0
1660,600,W Brambleton ,Norfolk                         ,VA  ,23510,150290,Non-Taxable,98102,NULL,1308400,4295000,1308400,4295000,1308400,4295000,Dec 29 1975,0
1661,400,Shirley Av,Norfolk                         ,VA  ,23517,150490,Non-Taxable,3853,NULL,924400,3363100,924400,3363100,924400,3363100,Nov 11 1911,0
1662,200,W Brambleton ,Norfolk                         ,VA  ,23510,150990,Commercial,48250,NULL,1602000,615800,1602000,615800,1602000,615800,Jun 25 2007,1875300
1663,1300,Colonial Av,Norfolk                         ,VA  ,23517,150390,Non-Taxable,6742,NULL,236000,136900,236000,136900,236000,136900,Nov 11 1911,0
1665,500,W Olney ,Norfolk                         ,VA  ,23507,150690,Non-Taxable,37263,NULL,670700,2685200,670700,2685200,670700,2685200,Nov 11 1911,0
1666,400,Colonial Av,Norfolk                         ,VA  ,23507,150600,Non-Taxable,0,NULL,280000,617400,280000,617400,280000,617400,Aug  2 2001,390000
1667,600,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4400,2905,159500,292600,159500,292600,159500,292600,Aug 31 2009,529000
1668,1000,Colonial Av,Norfolk                         ,VA  ,23507,150400,Single Family - Attached,0,2669,92000,313900,92000,313900,92000,313900,May 22 1990,152700
1669,1300,Manteo St,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,5500,3617,234000,379700,234000,379700,234000,379700,Jun  1 2001,324900
1670,1300,Colley Av,Norfolk                         ,VA  ,23517,150300,Non-Taxable,0,NULL,1022300,4127000,1022300,4127000,1022300,4127000,Nov 11 1911,0
1671,800,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Non-Taxable,0,NULL,77800,0,77800,0,77800,0,Nov 11 1911,0
1673,1500,Colonial Av,Norfolk                         ,VA  ,23517,150300,Non-Taxable,0,NULL,459400,612100,459400,612100,459400,612100,Jun 30 1984,0
1674,600,Colonial Av,Norfolk                         ,VA  ,23507,150690,Commercial,3320,NULL,89600,350000,89600,228100,89600,228100,May  7 2014,470000
1675,400,Spotswood Av,Norfolk                         ,VA  ,23517,150490,Non-Taxable,24179,NULL,374800,2335100,374800,2335100,374800,2335100,Nov 11 1911,0
1676,1900,Llewellyn Av,Norfolk                         ,VA  ,23517,150590,Non-Taxable,47656,NULL,571900,3858400,571900,3858400,571900,3858400,Aug 11 1999,0
1677,500,Redgate Av,Norfolk                         ,VA  ,23507,150300,Non-Taxable,0,NULL,87700,4600,87700,4600,87700,4600,Nov 11 1911,0
1678,800,Stockley Gdns,Norfolk                         ,VA  ,23507,150390,Non-Taxable,0,NULL,834200,6951800,834200,6951800,834200,6951800,Nov 11 1911,0
1679,700,Yarmouth St,Norfolk                         ,VA  ,23510,150600,Non-Taxable,0,NULL,319500,1476400,319500,1476400,319500,1476400,Jan 12 1972,0
1681,600,Colley Av,Norfolk                         ,VA  ,23507,150290,Non-Taxable,233469,NULL,5592800,56601500,5592800,56601500,5592800,56601500,Sep 25 1975,0
1682,300,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Non-Taxable,0,NULL,90500,0,90500,0,90500,0,Dec 21 1972,0
1683,300,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Vacant Land,0,NULL,90500,0,90500,0,90500,0,Nov  3 1993,436500
1684,300,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Vacant Land,0,NULL,90500,0,90500,0,90500,0,Nov  3 1993,436500
1685,700,Redgate Av,Norfolk                         ,VA  ,23507,150390,Apartment,0,NULL,422200,216900,422200,216900,422200,216900,Jun 19 2002,0
1686,1800,Core Av,Norfolk                         ,VA  ,23517,150390,Apartment,8577,NULL,218700,205200,218700,201200,218700,201200,NULL,NULL
1687,200,Drummond Pl,Norfolk                         ,VA  ,23507,150690,Apartment,4410,NULL,121500,726200,121500,719500,121500,719500,Mar 19 2009,0
1689,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1406,29500,164600,29500,164600,29500,164600,Apr 21 2015,195000
1690,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1915,40200,218300,40200,218300,40200,218300,Apr 12 2013,0
1691,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1406,29500,164600,29500,164600,29500,164600,May 22 2009,0
1692,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1549,32500,178300,32500,178300,32500,178300,Jan 30 2007,300000
1693,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1915,40200,218300,40200,218300,40200,218300,Jan 30 2013,248000
1694,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,2380,50000,262900,50000,262900,50000,262900,Oct  6 2000,135000
1695,800,Graydon Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,2249,47200,250500,47200,250500,47200,250500,Sep  1 2011,0
1697,700,Boush St,Norfolk                         ,VA  ,23510,150990,Vacant Land,14331,NULL,515900,0,515900,0,515900,0,NULL,NULL
1698,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Dec 14 2001,86100
1699,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Dec 28 2005,202500
1700,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Dec 17 2001,89000
1701,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Dec  3 2001,91000
1702,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Apr 21 2011,165000
1703,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,28800,129500,28800,129500,28800,129500,Nov  6 2009,195000
1705,800,Harrington Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1078,29100,129500,29100,129500,29100,129500,Feb 25 2016,169500
1706,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1309,44500,212300,44500,212300,44500,212300,Jan 30 2015,0
1707,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1309,44500,212300,44500,212300,44500,212300,Jun 16 2008,0
1708,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1348,45800,217900,45800,217900,45800,217900,Apr 29 2005,312500
1709,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1348,45800,217900,45800,217900,45800,217900,Jun 24 2004,275000
1710,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1348,45800,217900,45800,217900,45800,217900,Jun  5 2013,265000
1711,1300,Colonial Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1348,45800,217900,45800,217900,45800,217900,Jun 26 2014,280000
1713,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1346,21500,237300,21500,237300,21500,237300,May 27 2015,249000
1714,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1483,23700,261000,23700,261000,23700,261000,May 18 2007,347000
1715,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1449,23200,258900,23200,258900,23200,258900,Oct  8 2015,269000
1716,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1506,24100,286400,24100,286400,24100,286400,Nov 18 2003,258000
1717,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1346,21500,243000,21500,243000,21500,243000,May 11 2012,264000
1718,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1483,23700,269100,23700,269100,23700,269100,Nov 21 2006,324000
1719,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1449,23200,267000,23200,267000,23200,267000,May 15 2012,301000
1721,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1346,21500,250600,21500,250600,21500,250600,Nov 18 2003,228000
1722,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1483,23700,279300,23700,279300,23700,279300,Sep 29 2008,335000
1723,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1449,23200,275000,23200,275000,23200,275000,Oct  2 2006,360000
1724,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,702,22500,86900,22500,86900,22500,86900,Jul 15 2005,159000
1725,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,702,22500,92000,22500,92000,22500,92000,Dec 17 2015,51000
1726,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,771,24700,93600,24700,93600,24700,93600,Jun  2 2016,52000
1727,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,771,24700,98700,24700,98700,24700,98700,Dec 30 2015,111956
1729,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,844,27000,103300,27000,103300,27000,103300,Mar  8 2010,0
1730,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1306,41800,116500,41800,148500,41800,148500,Jun 29 2015,130000
1731,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,837,26800,100000,26800,100000,26800,100000,Mar 26 2007,190000
1732,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,881,28200,104300,28200,104300,28200,104300,Jun 13 2016,192497
1733,1100,Colley Av ,Norfolk                         ,VA  ,23507,150180,Condominium,0,1508,48300,122400,48300,122400,48300,122400,Jul 23 2014,122500
1734,800,Manteo St,Norfolk                         ,VA  ,23507,150300,Fourplex,5600,6308,238600,225400,238600,225400,238600,225400,NULL,NULL
1735,800,Manteo St,Norfolk                         ,VA  ,23507,150390,Apartment,6800,NULL,251600,944500,251600,824900,251600,824900,NULL,NULL
1737,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,816,22000,122100,22000,122100,22000,122100,Jul 16 2015,152000
1738,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,769,20800,116000,20800,116000,20800,116000,Jun 24 2016,150000
1739,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1516,40900,231400,40900,231400,40900,231400,May 16 2013,0
1740,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1775,47900,262100,47900,262100,47900,262100,Jul 15 2013,312000
1741,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1374,37100,214300,37100,214300,37100,214300,Aug  8 2013,0
1742,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1774,47900,262000,47900,262000,47900,262000,Jan 11 2013,287500
1743,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1775,47900,262100,47900,262100,47900,262100,Sep  1 2004,370000
1745,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1774,47900,262000,47900,262000,47900,262000,Jan  7 2013,265000
1746,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1775,47900,262100,47900,262100,47900,262100,Dec  3 2004,395000
1747,600,Redgate Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1251,33800,199600,33800,199600,33800,199600,Jul  2 2004,290000
1748,800,Brandon Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1625,35800,170100,35800,170100,35800,170100,Sep  7 2004,215000
1749,800,Brandon Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1625,35800,170100,35800,170100,35800,170100,Jul  2 2004,217500
1750,800,Brandon Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1625,35800,170100,35800,170100,35800,170100,Aug  9 2004,215000
1751,800,Brandon Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1994,43900,190100,43900,190100,43900,190100,Sep 13 2004,232800
1753,800,Brandon Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1994,43900,190100,43900,190100,43900,190100,Jun 12 2015,249000
1754,800,Manteo St,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,1940,2233,94600,368400,94600,368400,94600,368400,Feb 21 2005,525000
1755,800,Manteo St,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2000,2233,94600,368400,94600,368400,94600,368400,Mar 26 2005,515000
1756,800,Manteo St,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,1900,2233,94600,368400,94600,368400,94600,368400,Nov 12 2004,373700
1757,1400,Colonial Av,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,1806,2050,82000,248300,82000,248300,82000,248300,May 28 2011,350000
1758,1400,Colonial Av,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,1530,2050,70900,248300,70900,248300,70900,248300,Sep 28 2012,0
1759,1400,Colonial Av,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,1606,2050,70900,248300,70900,248300,70900,248300,May 10 2012,338000
1761,700,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4515,2556,184400,243600,184400,243600,184400,243600,NULL,NULL
1762,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1858,46500,302000,46500,302000,46500,302000,Jun  2 2005,385000
1763,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1761,44000,288400,44000,288400,44000,288400,Aug 23 2005,385000
1764,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1087,27200,210300,27200,210300,27200,210300,May 20 2009,0
1765,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1087,27200,206300,27200,206300,27200,206300,Mar 25 2005,271400
1766,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1087,27200,210300,27200,210300,27200,210300,Dec  3 2005,269900
1767,700,W Princess ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1087,27200,202400,27200,202400,27200,202400,Apr 14 2005,269900
1769,700,Graydon Av ,Norfolk                         ,VA  ,23507,150380,Condominium,2388,1512,55900,166600,55900,166600,55900,166600,NULL,NULL
1770,700,Graydon Av,Norfolk                         ,VA  ,23507,150390,Apartment,0,NULL,354500,360800,354500,370700,354500,370700,NULL,NULL
1771,700,Graydon Av,Norfolk                         ,VA  ,23507,150390,Apartment,0,NULL,354500,341400,354500,358200,354500,358200,NULL,NULL
1772,1900,Colley Av,Norfolk                         ,VA  ,23517,150390,Non-Taxable,13495,NULL,296900,360400,296900,360400,296900,360400,Dec 22 2004,0
1773,700,Yarmouth St,Norfolk                         ,VA  ,23510,150600,Single Family - Attached,4565,2672,120500,392900,120500,373300,120500,373300,May 13 2016,415000
1774,700,Yarmouth St,Norfolk                         ,VA  ,23510,150600,Single Family - Detached,5100,2476,128500,151500,128500,276900,128500,276900,Dec  9 2015,340000
1775,900,Woodrow Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1226,98100,126000,98100,126000,98100,126000,Mar 28 2008,0
1777,800,Gates Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1084,82400,144500,82400,144500,82400,144500,Mar 14 2008,252500
1778,800,Gates Av ,Norfolk                         ,VA  ,23517,150380,Condominium,0,1084,82400,135700,82400,134800,82400,134800,May 26 2009,237750
